token_mint,launch_time,cohort_buyer_count,buyers_min0_1,buyers_min1_5,sniper_intensity_ratio,first_minute_share,size_diversity_ratio,manipulation_risk_score,mfe_multiple_15m,mfe_multiple_30m,median_realized_return_pct,wallets_that_exited,wallets_gt_25pct,buy_sol_0_35m,sell_sol_0_35m,sell_trade_count_5to35m,sell_unique_traders_5to35m,is_tradeable_30m,is_clean_tradeable_30m
Fqrmp1a9wuq44Nr8QhaXf36eqPCV4rDbTfMDqaAxrnQt,2026-03-24 05:45:04.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,4.928e-05,0,0,0,0
B9KgznBk3MUq6yMCXm727GQ5PRwL46DeZswNXtFgmPNb,2026-03-24 05:45:01.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,8.9809e-05,0,0,0,0
AbgDdKrDgRQrXP5aaZeToMNS6SiN8hR7VfioDPNkzGZx,2026-03-24 05:44:59.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,0.0037216,0,0,0,0
BKvG8TckAFmRwB2cRcuEQsB7Wcfuc9L4FpqthG8gTbx2,2026-03-24 05:44:57.000 UTC,0,1,0,0,1,0.50000000000000000,2,0,0,0,0,0,4e-05,5.0516e-05,0,0,0,0
BSaVehgDtB1zVhT4M38MHBWdxD5VvGDiz7JZSUVThxWt,2026-03-24 05:44:56.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,0.000121773,0,0,0,0
GX7NeYeeT6NevEnqLaDn8reEUrQznz1rrz6EyWY1NYC,2026-03-24 05:44:56.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,1.0287e-05,0,0,0,0
5hhbSGCuWv5A32UcVwXA6mNub2i1nyo43XoSdExcUzfc,2026-03-24 05:44:55.000 UTC,0,1,0,0,1,1.00000000000000000,2,0,0,0,0,0,4e-05,0.000533547,0,0,0,0
GJYWQkxcE6iumcY1yDeo8ipJXFdr24pNsh3A7Js4UpsX,2026-03-24 05:44:55.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,5.4666e-05,0,0,0,0
241Tm3fjj2soLGya4gSxoD964yPetGkXA3VYGv32JhVE,2026-03-24 05:44:54.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,9.9758e-05,0,0,0,0
55PUKuQ8YawbZXuAovBvfeFz1KPtMtzAZv9PA4t9pzR8,2026-03-24 05:44:51.000 UTC,0,1,0,0,1,0.50000000000000000,2,0,0,0,0,0,4e-05,9.2571e-05,0,0,0,0
7RTYL1pdovJZTrznMrrhxCe8cQafgZkVAfAyBoALj3Mw,2026-03-24 05:44:49.000 UTC,0,1,0,0,1,0.50000000000000000,2,0,0,0,0,0,4e-05,3e-09,0,0,0,0
CCcG4QhDVrAHFUEeLib8pfDQaMDPwBr1vP21S4gNDQxu,2026-03-24 05:44:48.000 UTC,0,1,0,0,1,0.50000000000000000,2,0,0,0,0,0,4e-05,0.000212298,0,0,0,0
DtiYhDYkSdtLxM8pWtC8GegrE8z7FbUqT4efaemRXMam,2026-03-24 05:44:47.000 UTC,0,1,0,0,1,0.33333333333333333,2,0,0,0,0,0,8.7e-08,2.35e-07,0,0,0,0
5ovhR2tVYMV8z9NCw1rjTwhSoNw5T6ukw4CuDSeir4iS,2026-03-24 05:44:46.000 UTC,0,1,0,0,1,0.50000000000000000,2,0,0,0,0,0,4e-05,3.988e-05,0,0,0,0
pqYyrhH3KC66CdRGgf2LPdPS28yMU68TnErjn9xxEPQ,2026-03-24 05:44:44.000 UTC,0,2,0,0,1,0.33333333333333333,2,0,0,0,0,0,5.797200000000001e-05,4.4931e-05,0,0,0,0
2rvDjzCgkuC1AC4Cg1NiK5ZyfCP2vCy6robYzBN2TVSa,2026-03-24 05:44:44.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,1.92e-07,0,0,0,0
451vpY6RSxsQVVizPmtWWTYe1afhCmLnGLLNwQqHbeCy,2026-03-24 05:44:44.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,5.0223e-05,0,0,0,0
Ap9moTiQHY65bU6VgStLSNY4Rcd3Ts1BRdmUMDuDYUqA,2026-03-24 05:44:43.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,6.3585e-05,0,0,0,0
9p5VwYdVUAEYdv1bBgScKMBxZmNBMiTzPxLSKJdw46tp,2026-03-24 05:44:43.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,5.9e-08,0,0,0,0
5sfLmpkRQ5EV9HnoYyCbqeecZutCMAYj4qpQE1KAsUT8,2026-03-24 05:44:43.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,1.5e-08,0,0,0,0
4fqZH56ptZypDE674ADp3KUoyHv1wVpXgdbz4rux85pi,2026-03-24 05:44:41.000 UTC,0,2,0,0,1,0.33333333333333333,2,0,0,0,0,0,5.270000000000001e-05,3.175e-05,0,0,0,0
FDMj1BAxM8QMfdQgfUWuH9QHQak2qf3a7DxRCfAm213F,2026-03-24 05:44:40.000 UTC,0,1,0,0,1,0.50000000000000000,2,0,0,0,0,0,4e-05,7.2128e-05,0,0,0,0
AhsVqP1fdiUYqxgLQYBuC51whEWCr79p9NSFfsFWzfxT,2026-03-24 05:44:39.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,6e-09,0,0,0,0
BDTcscn86nnsbm5JRTiEdiaLBGzT74fYwg6Vi1CxYjAw,2026-03-24 05:44:39.000 UTC,0,1,0,0,1,0.50000000000000000,2,0,0,0,0,0,4e-05,2.0132e-05,0,0,0,0
2kutDbX2n3yKzBms2rEfm721pwtn7iuqdCWXekQwgoQy,2026-03-24 05:44:38.000 UTC,0,1,0,0,1,0.50000000000000000,2,0,0,0,0,0,4e-05,7.29e-07,0,0,0,0
8mzZmb9g4MztFwpJuLYLujE4fa6AeaB7RHshNxZJ1YXk,2026-03-24 05:44:37.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,7.5131e-05,0,0,0,0
7W3XcibA3RDo7sbo2uQ65nZmPZ7RyBFdsNbNvSXXUEAs,2026-03-24 05:44:37.000 UTC,0,1,0,0,1,0.50000000000000000,2,0,0,0,0,0,4e-05,9.0379e-05,0,0,0,0
BNmJkYRrX4xeCeaSJtTto878uVE4BCMEFysQTNXDAsta,2026-03-24 05:44:37.000 UTC,0,3,0,0,1,0.25000000000000000,2,0,0,0,0,0,0.000103626,6.7765e-05,1,1,0,0
7ZSTFFAcLYr9yp4ugANEjqPfEkVPSHA1LyMbqKt66Yu6,2026-03-24 05:44:33.000 UTC,0,1,0,0,1,0.50000000000000000,2,0,0,0,0,0,4e-05,4.9984e-05,0,0,0,0
EeT1yVqprZuxm8sYLJ1VkVRE8EFBQtyJrqe7R9SYuY1Z,2026-03-24 05:44:32.000 UTC,0,5,0,0,1,0.20000000000000000,3,0,0,0,0,0,0.0006140400000000002,0.0006131400000000001,1,1,0,0
FrgjuUX6HmEWiZ4LyVoAQb7dkwT8CNmmkrprrLLc7XL2,2026-03-24 05:44:32.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,5.431e-05,0,0,0,0
71VQDSbkN3XLmraVdDLDEroAQPEX7YBWhpwerroGbJWB,2026-03-24 05:44:31.000 UTC,0,1,0,0,1,0.50000000000000000,2,0,0,0,0,0,4e-05,3.5e-07,0,0,0,0
6CsMPweYqa9pXbSKVM4CN1hbJi45RnzHPJBK6RH8aFmR,2026-03-24 05:44:29.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,5.0654e-05,0,0,0,0
5dBXordVpnjYEYbumXyFbKFMH2M7rPXsepC12dojMGHi,2026-03-24 05:44:29.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,1.02e-07,0,0,0,0
6BobNyD5WiVeqdPHPCrBq8N3PdYKH6jFJzRnKxjn9KQu,2026-03-24 05:44:28.000 UTC,0,1,0,0,1,0.50000000000000000,2,0,0,0,0,0,4e-05,4.8076e-05,0,0,0,0
BQdyJDPi4rtBnYuR54CMsUULsRpEX6NMsa1vm2ovfrpB,2026-03-24 05:44:28.000 UTC,0,2,0,0,1,0.33333333333333333,2,0,0,0,0,0,9.609200000000001e-05,9.171e-05,2,2,0,0
6aZHEzDhexPzvhkCiCWaKJydz8xffSBwLw7M9dVXYdqo,2026-03-24 05:44:26.000 UTC,0,1,0,0,1,0.50000000000000000,2,0,0,0,0,0,4e-05,8.9963e-05,0,0,0,0
BnyVbbJaqNbNgpPy6Mw2MuR4CPSuwsRAo9TsQCmvaafx,2026-03-24 05:44:26.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,9.9959e-05,0,0,0,0
BayNsojAXGo52WZ55bP96GBiMyVGF88w2YNuUYDxVovK,2026-03-24 05:44:25.000 UTC,0,1,0,0,1,0.50000000000000000,2,0,0,0,0,0,4e-05,3.9984e-05,0,0,0,0
AngXeP7MofwdESfHoDm9297bgFxWPAFhcbs2HGNknWu,2026-03-24 05:44:25.000 UTC,0,1,0,0,1,0.50000000000000000,2,0,0,0,0,0,8e-05,8.2725e-05,2,2,0,0
F1FJZRG9GE7d1JA4BZeNQ9b1GQfxrTqaBg1LGPDeJk7C,2026-03-24 05:44:24.000 UTC,0,1,0,0,1,0.25000000000000000,2,0,0,0,0,0,8e-05,3.9994e-05,0,0,0,0
2YnXbAYwnkFeB8XzoWgQVegsgBNQNcpMNW55G9u48gnx,2026-03-24 05:44:23.000 UTC,0,1,0,0,1,1.00000000000000000,2,0,0,0,0,0,4e-05,0.000958378,0,0,0,0
G8radZpmdT9qn2okX4CRXUAL9jfKjwa3f3JmQQF5j6Ac,2026-03-24 05:44:23.000 UTC,0,1,0,0,1,0.50000000000000000,2,0,0,0,0,0,4e-05,6e-09,0,0,0,0
9A1xYW9gsBhW78fQKq75gmegFAcrQa1W9pSRrnGmPDgp,2026-03-24 05:44:20.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,9.2e-08,0,0,0,0
44YCRXchM7axC58V4Y7U5sDwp1jq4eGKCQgwrUZ3nhN4,2026-03-24 05:44:19.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,4.9979e-05,0,0,0,0
6vt71qmRPEym9vjwpdgkqa31rE3f8fCxrSn23r3KHWZN,2026-03-24 05:44:17.000 UTC,0,2,0,0,1,0.33333333333333333,2,0,0,0,0,0,5.3538e-05,3.3847e-05,0,0,0,0
31ZoZrfprJYKiUHZgRA2GNjov4UqP1UbyoywhkqDEoA4,2026-03-24 05:44:15.000 UTC,0,0,0,0,0,0.50000000000000000,0,0,0,0,0,0,0,0.000112149,0,0,0,0
3fGBZCYNFunopi15ER6UbquMzkRx5GxDZepRwg66Saxn,2026-03-24 05:44:14.000 UTC,0,1,0,0,1,0.25000000000000000,2,0,0,0,0,0,8e-05,0.000129946,0,0,0,0
5F1j473dPShmvHmEZUMv4Z5dziHK6o9FSJF73uZdc39h,2026-03-24 05:44:13.000 UTC,0,1,0,0,1,0.50000000000000000,2,0,0,0,0,0,4e-05,4.0095e-05,0,0,0,0
7BPEBVk6JACAK4smHUBpGYM6KHmRmpmaN44XkMv6JQ4c,2026-03-24 05:44:12.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,5.2306e-05,0,0,0,0
2vphyRFmid3t1mwA5kxLw9rBTFUx7wQm5ZJun5Z2tZLk,2026-03-24 05:44:11.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,9.59e-07,0,0,0,0
CVDxEfMiyz533FVsgK9t39ZtGS8i3dB2eUuzRqWEHQtn,2026-03-24 05:44:09.000 UTC,0,1,0,0,1,0.50000000000000000,2,0,0,0,0,0,4e-05,4.6862e-05,1,1,0,0
46ARPjGf91V2MK1bhhzPtdLFMGA1BVDByjhaq7Km3dMX,2026-03-24 05:44:09.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,4.998e-05,0,0,0,0
GUrX7kRiNA6YmyFKtE9nzw9p8g8DhPgtFzTdYv7KgSSW,2026-03-24 05:44:08.000 UTC,0,1,0,0,1,0.33333333333333333,2,0,0,0,0,0,4e-05,3.9502e-05,0,0,0,0
Gp8QERSHQPRH1HP41SJhurPgiBtJ4GiH8sbgpipt5aEL,2026-03-24 05:44:07.000 UTC,0,1,0,0,1,0.50000000000000000,2,0,0,0,0,0,4e-05,9.4e-08,0,0,0,0
J3UUL8LQ5cCwnCMbfZapMkAgVPR3PgTaxYuumR3aaQUA,2026-03-24 05:44:06.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,4.4952e-05,0,0,0,0
DF8r32G2Aswi5yL2pueyhb9VRw6Xn2UKC3QEFV8J91uv,2026-03-24 05:44:05.000 UTC,0,1,0,0,1,0.33333333333333333,2,0,0,0,0,0,4e-05,8.0006e-05,0,0,0,0
GUTvu2DaXjmZbmgsQZjYC2oE8HXV2BN3LH6WcpQvzNPg,2026-03-24 05:44:00.000 UTC,0,1,0,0,1,0.50000000000000000,2,0,0,0,0,0,4e-05,9.0057e-05,0,0,0,0
2fvbrgbhP5Gso5ANRNL4xhejjC3c9TBdVTkzazzHpbvb,2026-03-24 05:44:00.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,1.8776e-05,0,0,0,0
7HhJFQD8DZ7hsvvBkAp5oP9byEUV7bz9gq9oWxnhjCQn,2026-03-24 05:43:58.000 UTC,0,1,0,0,1,0.50000000000000000,2,0,0,0,0,0,4e-05,6.6e-08,0,0,0,0
8jacnrHhwDJpYsU7NJXeG7mT9JUMk2eQofExWRaRgRNP,2026-03-24 05:43:57.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,1e-09,0,0,0,0
4p9WKWdhLVKMkC6QDzqTh9fwnmyJBUacyfccdoKeqDKB,2026-03-24 05:43:57.000 UTC,0,1,0,0,1,0.50000000000000000,2,0,0,0,0,0,4e-05,3.01e-07,0,0,0,0
8yvx7ptnHR95no6ymHKsnQAz5zH32LUpvKVkRSvdeaQ2,2026-03-24 05:43:55.000 UTC,0,3,0,0,1,0.28571428571428571,2,0,0,0,0,0,0.0005937630000000001,0.000664067,0,0,0,0
8Np2xXaSqb5yLB6Kbf1QX6HNkG8Ak4xcamN6MDTLibZX,2026-03-24 05:43:55.000 UTC,0,2,0,0,1,0.33333333333333333,2,0,0,0,0,0,6.000000000000001e-05,0.000179928,0,0,0,0
4vVG2hzoxaffcHMXFSUQyPHXgpzdbyoQrq3askr5HCFL,2026-03-24 05:43:54.000 UTC,0,2,0,0,1,0.25000000000000000,2,0,0,0,0,0,4.0089e-05,7.4513e-05,0,0,0,0
7hY7ihiWLowjmLRRnquahrVZtt7yvSryHdrszGi1jSA3,2026-03-24 05:43:54.000 UTC,0,1,0,0,1,0.50000000000000000,2,0,0,0,0,0,4e-05,8.9959e-05,0,0,0,0
dH1gY81Cpaf8rkk3wDDKRHXbxkLK9FoPna9fnJ8bonk,2026-03-24 05:43:54.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,0.000109592,0,0,0,0
xmiE8gcaBvVF2NHmWVZdb6SFXBiTPVrDuy2jHrkuCym,2026-03-24 05:43:53.000 UTC,0,0,0,0,0,0.50000000000000000,0,0,0,0,0,0,0,0.000200098,0,0,0,0
B2VkXajJrZ73CumeiaNKA9RpY3hWduvnySrwNdJ8bbWV,2026-03-24 05:43:51.000 UTC,0,2,0,0,1,0.33333333333333333,2,0,0,0,0,0,6.015e-05,5.0376e-05,0,0,0,0
3ocYYweqeVSda7sCpumfu9miKdjZc9LbBWrrPsPiZpuc,2026-03-24 05:43:51.000 UTC,0,1,0,0,1,0.50000000000000000,2,0,0,0,0,0,2.1e-08,5.4e-08,0,0,0,0
FKmLfZ3jfhYMjq4hPkr7d6g3tCSTtUUjCtvfPPmKDuMP,2026-03-24 05:43:50.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,5.0322e-05,0,0,0,0
CiGTcns7PsfxhCT7hNVpAYadfCoBPWZL4rHbvtvKgiSa,2026-03-24 05:43:50.000 UTC,0,0,0,0,0,0.50000000000000000,0,0,0,0,0,0,0,7.44e-07,0,0,0,0
6P3ZSLdRnQA8quf3d6M4mutcuB8UQML5kiFPdQHPUhkJ,2026-03-24 05:43:48.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,4.1152e-05,0,0,0,0
4jLDDM2jnB5NKTPN4yaAmgQrBPZ4bue9BWNEN47NR7C5,2026-03-24 05:43:48.000 UTC,0,1,0,0,1,0.50000000000000000,2,0,0,0,0,0,4e-05,7.46e-07,0,0,0,0
DJ9huuKkSJxNzLcFy2tnsNP78fB8kf3XTku1YjtXkb3,2026-03-24 05:43:46.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,2.2742e-05,1,1,0,0
AVcU77fREQ6CNPHUSrF7segK3B87hnCfvinerzYet8uJ,2026-03-24 05:43:46.000 UTC,0,2,0,0,1,0.33333333333333333,2,0,0,0,0,0,4.0967e-05,2.418e-06,0,0,0,0
4A9kDCbSXjeUkY2yjbebztGnFTxxsvYcuCdJTfVfaray,2026-03-24 05:43:45.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,0.000347758,0,0,0,0
6raWNcS549HQQmyc54JD4MDMvKBBmcHgtPX6oXJpo7kb,2026-03-24 05:43:43.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,5.9309e-05,0,0,0,0
H79Pb8a56FqgDuwK4TaS6yTokLY2HwHCgCbNVEvH4qH9,2026-03-24 05:43:42.000 UTC,0,2,0,0,1,0.33333333333333333,2,0,0,0,0,0,7.2073e-05,8.0183e-05,0,0,0,0
Em8WF6pg9FmKDy1dXkWhXxpgmfhj5Bes3ZCE8PCCJSHt,2026-03-24 05:43:42.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,1.007e-06,0,0,0,0
4dwKAsxnngSDUhrYMw4hwnTCoeawLL4uJ7uriRsYrpmo,2026-03-24 05:43:41.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,7.8403e-05,0,0,0,0
6QEuL3FzasoCDcjQEvJ8Tq7PcDfvfxNUqz8pCraW7ZMo,2026-03-24 05:43:40.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,4e-09,0,0,0,0
EbddtxBSbhRU74iKEKepoAxUTjQGGunxnVD7o91oHEt9,2026-03-24 05:43:37.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,4.9877e-05,0,0,0,0
9GBAamRGC5eyBmn792drwbcU5thHM1PkmVfpQS3XBV7D,2026-03-24 05:43:37.000 UTC,0,2,0,0,1,0.33333333333333333,2,0,0,0,0,0,5.181000000000001e-05,2.9525e-05,0,0,0,0
7DgFapXnps9vckmF24Vp7y9i7ChJsHW6q6ULWK7g2mpw,2026-03-24 05:43:36.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,0.000102598,0,0,0,0
4MvJnKy2uTXdPLoCPsgchR2bnMnFaHJs3zskHv3DLRE7,2026-03-24 05:43:36.000 UTC,0,2,0,0,1,0.33333333333333333,2,0,0,0,0,0,6.8238e-05,7.0595e-05,0,0,0,0
3rqwSqQXVbEBLosfXEFGQqnzanQGC1m6xJp3Cr8VANiW,2026-03-24 05:43:35.000 UTC,0,1,0,0,1,0.50000000000000000,2,0,0,0,0,0,6.358e-06,1.5897e-05,0,0,0,0
D13redNJi1XnqApc11q6PFqGRQNQY1oNCaFeRD1HVk6f,2026-03-24 05:43:34.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,2.58e-07,0,0,0,0
Gaf3CBKCTY62xFFJM2U8LuajHEhoYTtcsy9iH1Q3fJWd,2026-03-24 05:43:33.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,3.5262e-05,0,0,0,0
CXmVgbjxrmY4V8vnAABcKQLgK2tB1EpJSPJvLHYwnX5R,2026-03-24 05:43:33.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,1.2197e-05,0,0,0,0
GsogYzB9EC13uKvLzATYZLaJTkaNfQ3f6nFGg7N6d6dk,2026-03-24 05:43:32.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,4.3463e-05,0,0,0,0
4oVtSR4xwFvtjdzcsGruTdfQ4BUxxEfK5f77dfXpAT4F,2026-03-24 05:43:32.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,4.8203e-05,0,0,0,0
HQgq3AczxUX3pQiXhaF8tYgYJprQrVxtwGHhdHRgdUJX,2026-03-24 05:43:31.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,1.0081e-05,0,0,0,0
E35Xehnhp78ahuMPuUwuBxpdFxHRVvSGEwh9LerViuMp,2026-03-24 05:43:30.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,2e-08,0,0,0,0
5aiAT1FyMxGVZ1P2S8sDTCCs77i4q4hMU4r9dyu34eSU,2026-03-24 05:43:29.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,0.000314003,0,0,0,0
BAzBkFynknX64GHUgGnBpApv2rHX3hJHBsEPQtepd8CB,2026-03-24 05:43:28.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,5.2749e-05,0,0,0,0
29bCV6zn2BwehmvgvZMGje8fHeKHWy9JKSpkBUvh9rGr,2026-03-24 05:43:26.000 UTC,0,1,0,0,1,0.50000000000000000,2,0,0,0,0,0,2.2608e-05,5.6522e-05,0,0,0,0
6zeQcCKspKBeocJR3H4sxhXcDhCV5E1kM6mtxXVQ9veP,2026-03-24 05:43:24.000 UTC,0,2,0,0,1,0.33333333333333333,2,0,0,0,0,0,7.8435e-05,9.6089e-05,0,0,0,0
JBBRXuzU5nAKKEth9SXRjgJGRo44eac3jJRWcSiu7rHB,2026-03-24 05:43:23.000 UTC,0,1,0,0,1,0.50000000000000000,2,0,0,0,0,0,4e-05,4.74e-07,0,0,0,0
82G1LZxdq4ZaDwKvk4QgeFvoH5pntRoHMzYKSbrzzBsH,2026-03-24 05:43:21.000 UTC,0,1,0,0,1,0.50000000000000000,2,0,0,0,0,0,4e-05,3.9e-08,0,0,0,0
DXHVbN4F9YBNdyTWiWyMvh2WG7zqa1xvgkEVxJTotcXa,2026-03-24 05:43:21.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,5.0189e-05,0,0,0,0
Bx7QKX4jt7nkc4jHJwx1CmKRyNKztUvsAyytfj5xaAwv,2026-03-24 05:43:20.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,4.9973e-05,0,0,0,0
2qSYTH92C5ZPDJeehRK4qVsuzAwKpgrJLGze3nKxfHYQ,2026-03-24 05:43:20.000 UTC,0,2,0,0,1,0.33333333333333333,2,0,0,0,0,0,6.529e-05,6.3226e-05,0,0,0,0
GnUXVZ4gkFm6na3RPa9wZ2zbUD2WqgtZHjy3hijACrmf,2026-03-24 05:43:19.000 UTC,0,1,0,0,1,0.50000000000000000,2,0,0,0,0,0,4e-05,3.9837e-05,0,0,0,0
7GtqWtkmPh2MAhvLBUvkVmAGdimR1UT48UVxkTiUFmzx,2026-03-24 05:43:17.000 UTC,0,2,0,0,1,0.33333333333333333,2,0,0,0,0,0,6.5437e-05,6.3594e-05,0,0,0,0
4Kwb1yGn2Ly4rN6zgfYoqcc5DqgLFeH3CuChNXpGTiay,2026-03-24 05:43:16.000 UTC,0,1,0,0,1,0.50000000000000000,2,0,0,0,0,0,4e-05,5.0074e-05,0,0,0,0
5bE6vD5HfY8K6qbA9n6FQ9hRKnCBZVsHQ7u6hupx4FPX,2026-03-24 05:43:16.000 UTC,0,2,0,0,1,0.33333333333333333,2,0,0,0,0,0,7.6097e-05,9.0243e-05,0,0,0,0
HG5WinMJ1uQPGFyNm45f6yvnNy2s2ZEnN195FE4N6cqh,2026-03-24 05:43:13.000 UTC,0,1,0,0,1,0.50000000000000000,2,0,0,0,0,0,4e-05,0.000100844,0,0,0,0
2biPeRHA2tZpDd6L5qqw3KebRL4boh9SWoWMjMSeJszY,2026-03-24 05:43:13.000 UTC,0,1,0,0,1,0.50000000000000000,2,0,0,0,0,0,1.6561e-05,4.1403e-05,0,0,0,0
8S3hWaBoNec55XstKtbYwyMYBzag5JGXKHCKDgW9xUmp,2026-03-24 05:43:12.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,4.9979e-05,0,0,0,0
FucfAt5XsSGPGtKU9RsyPkn84VSNoWrGFPREp1muZuD2,2026-03-24 05:43:12.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,8.7829e-05,0,0,0,0
HN2smtMe1xU9EeRhan6nBJfUanrj3sKSZX3Eb6yt6FAD,2026-03-24 05:43:10.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,5.1623e-05,0,0,0,0
9YJ5t2vLmcKagUVdXhCYVR4nX9p9HmsatuW6esXZoxcC,2026-03-24 05:43:09.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,0.000543545,0,0,0,0
opoRtBUrTe5gCfgQEQTqeMQh5E7DZ1o2EqHEkQ1U5vH,2026-03-24 05:43:08.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,5.019e-05,0,0,0,0
FxsKdVPM3kX9CDVY4G4bdbvXsLeANpUbUoDtAXULwxyf,2026-03-24 05:43:07.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,3.6779e-05,0,0,0,0
6XBCDPBs7izhnvfdSPAjZbAFvijjiZ8XRVUST8CbjUcg,2026-03-24 05:43:07.000 UTC,0,1,0,0,1,1.00000000000000000,2,0,0,0,0,0,4e-05,0.000583531,0,0,0,0
BSgyYCLoUraDaRsCNNtfot7nHeSvsYNDZqcLFe9tgRq7,2026-03-24 05:43:06.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,4.8021e-05,0,0,0,0
AGM6cbvzaRvdGf7TuHGL1kGfmyc38vJf1o1dCEwrwmz2,2026-03-24 05:43:04.000 UTC,0,3,0,0,1,0.25000000000000000,2,0,0,0,0,0,7.492700000000001e-05,3.7319e-05,0,0,0,0
7vsKatZ8BAKXXb16ZZMJyg9X3iLn8Zpq4yBPg8mWBLMd,2026-03-24 05:43:03.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,0.000199316,0,0,0,0
5BZgaQ6Kor7VZTPbkpdz2E8vpctxJduUikDAyc5xZQ84,2026-03-24 05:43:02.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,4.998e-05,0,0,0,0
3Tca2Y3gNCeu7L4u7SckqkBF6uUQhv9LsC8sbkRk3R1m,2026-03-24 05:43:01.000 UTC,0,0,0,0,0,1.00000000000000000,0,0,0,0,0,0,0,3.3704e-05,0,0,0,0
E2BacTq5xQXdJuYj9JF8h1p8js7qWStLcbfKggkoGTSB,2026-03-24 05:43:00.000 UTC,0,3,0,0,1,0.16666666666666667,3,0,0,0,0,0,0.0005937630000000001,4.339e-05,0,0,0,0
